referenceFileName,TaxonName,bat,trophic,roost,#N/A,usageKey_gbif,scientificName_gbif,rank_gbif,status_gbif,confidence_gbif,matchType_gbif,kingdom_gbif,phylum_gbif,order_gbif,family_gbif,genus_gbif,kingdomKey_gbif,phylumKey_gbif,classKey_gbif,orderKey_gbif,familyKey_gbif,genusKey_gbif,synonym_gbif,class_gbif,species_gbif,speciesKey_gbif,acceptedUsageKey_gbif,phylum_Expert,class_Expert,order_Expert,family_Expert,genus_Expert,species_Expert,canonicalName_Expert,authorship_Expert,scientificName_normalized_GBIF,key_GBIF,TaxonMatch_GBIF,confidence_GBIF,status_GBIF,rank_GBIF,kingdom_GBIF,phylum_GBIF,class_GBIF,order_GBIF,family_GBIF,genus_GBIF,species_GBIF,canonicalName_GBIF,authorship_GBIF,scientificName_normalized_Expert,key_GBIF
Lumsden_etal_2002b,Myotis californicus,yes,NA,NA,NA,2432425,"Myotis californicus (Audubon & Bachman, 1842)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis californicus,2432425,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Lumsden_etal_2002b,Myotis californicus,yes,NA,NA,NA,2432425,"Myotis californicus (Audubon & Bachman, 1842)",SPECIES,ACCEPTED,92,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis californicus,2432425,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barbour_Davis_1969,Myotis californicus.,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brosset_1966a,Myotis capaccinii,yes,NA,NA,NA,2432430,"Myotis capaccinii (Bonaparte, 1837)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis capaccinii,2432430,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdanowicz_1983,Myotis dasycneme,yes,NA,NA,NA,2432452,"Myotis dasycneme (Boie, 1825)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis dasycneme,2432452,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Kowalski_Ruprecht_1981,Myotis dasycneme,yes,NA,NA,NA,2432452,"Myotis dasycneme (Boie, 1825)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis dasycneme,2432452,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bagrowska-Urbanczyk_Urbanczyk_1983,Myotis dasycneme,yes,NA,NA,NA,2432452,"Myotis dasycneme (Boie, 1825)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis dasycneme,2432452,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_1997,Myotis daubentoni,yes,NA,NA,NA,9776878,"Myotis daubentoni (Kuhl, 1817)",SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,TRUE,Mammalia,Myotis daubentonii,2432439,2432439,,,,,,,,,,,,,,,,,,,,,,,,,
Brosset_1966a,Myotis daubentoni,yes,NA,NA,NA,9776878,"Myotis daubentoni (Kuhl, 1817)",SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,TRUE,Mammalia,Myotis daubentonii,2432439,2432439,,,,,,,,,,,,,,,,,,,,,,,,,
Kowalski_Ruprecht_1981,Myotis daubentoni,yes,NA,NA,NA,9776878,"Myotis daubentoni (Kuhl, 1817)",SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,TRUE,Mammalia,Myotis daubentonii,2432439,2432439,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdanowicz_1983,Myotis daubentoni,yes,NA,NA,yes,9776878,"Myotis daubentoni (Kuhl, 1817)",SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,TRUE,Mammalia,Myotis daubentonii,2432439,2432439,,,,,,,,,,,,,,,,,,,,,,,,,
Kurta_1985,Myotis daubentoni,yes,NA,NA,NA,9776878,"Myotis daubentoni (Kuhl, 1817)",SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,TRUE,Mammalia,Myotis daubentonii,2432439,2432439,,,,,,,,,,,,,,,,,,,,,,,,,
Lesinski_1990,Myotis daubentoni,yes,NA,NA,NA,9776878,"Myotis daubentoni (Kuhl, 1817)",SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,TRUE,Mammalia,Myotis daubentonii,2432439,2432439,,,,,,,,,,,,,,,,,,,,,,,,,
Bagrowska-Urbanczyk_Urbanczyk_1983,Myotis daubentoni,yes,NA,NA,NA,9776878,"Myotis daubentoni (Kuhl, 1817)",SPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,TRUE,Mammalia,Myotis daubentonii,2432439,2432439,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdanowicz_1994,Myotis daubentonii,yes,NA,NA,NA,2432439,"Myotis daubentonii (Kuhl, 1817)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis daubentonii,2432439,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Myotis daubentonii,yes,NA,NA,NA,2432439,"Myotis daubentonii (Kuhl, 1817)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis daubentonii,2432439,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Boonman_2000,Myotis daubentonii,yes,NA,NA,NA,2432439,"Myotis daubentonii (Kuhl, 1817)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis daubentonii,2432439,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Dragu_2009,Myotis daubentonii,yes,NA,NA,NA,2432439,"Myotis daubentonii (Kuhl, 1817)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis daubentonii,2432439,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Myotis davidii,yes,NA,NA,NA,4266349,"Myotis davidii (Peters, 1869)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis davidii,4266349,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brosset_1966a,Myotis emarginatus,yes,NA,NA,yes,2432470,"Myotis emarginatus (E.Geoffroy, 1806)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis emarginatus,2432470,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Dragu_2009,Myotis emarginatus,yes,NA,NA,NA,2432470,"Myotis emarginatus (E.Geoffroy, 1806)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis emarginatus,2432470,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdanowicz_1983,Myotis emarginatus,yes,NA,NA,NA,2432470,"Myotis emarginatus (E.Geoffroy, 1806)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis emarginatus,2432470,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Kowalski_Ruprecht_1981,Myotis emarginatus,yes,NA,NA,NA,2432470,"Myotis emarginatus (E.Geoffroy, 1806)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis emarginatus,2432470,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Krull_etal_1991,Myotis emarginatus,yes,NA,NA,NA,2432470,"Myotis emarginatus (E.Geoffroy, 1806)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis emarginatus,2432470,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Gellman_Zielinski_1996,Myotis evotis,yes,NA,NA,NA,2432413,"Myotis evotis (H.Allen, 1864)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis evotis,2432413,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barbour_Davis_1969,Myotis evotis,yes,NA,NA,NA,2432413,"Myotis evotis (H.Allen, 1864)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis evotis,2432413,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brigham_etal_1997,Myotis evotis,yes,NA,NA,NA,2432413,"Myotis evotis (H.Allen, 1864)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis evotis,2432413,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Myotis formosus,yes,NA,NA,NA,2432443,"Myotis formosus (Hodgson, 1835)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis formosus,2432443,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barbour_Davis_1969,Myotis fortidens,yes,NA,NA,NA,2432421,"Myotis fortidens Miller & G.M.Allen, 1928",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis fortidens,2432421,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barbour_Davis_1969,Myotis grisescens,yes,NA,NA,NA,2432432,"Myotis grisescens A.H.Howell, 1909",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis grisescens,2432432,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Decher_Choate_1995,Myotis grisescens,yes,NA,NA,NA,2432432,"Myotis grisescens A.H.Howell, 1909",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis grisescens,2432432,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Guthrie_1933,Myotis grisescens,yes,NA,NA,NA,2432432,"Myotis grisescens A.H.Howell, 1909",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis grisescens,2432432,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Humphrey_1975,Myotis grisescens,yes,NA,NA,NA,2432432,"Myotis grisescens A.H.Howell, 1909",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis grisescens,2432432,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Myotis hasseltii,yes,NA,NA,NA,2432400,"Myotis hasseltii (Temminck, 1840)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis hasseltii,2432400,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Myotis horsfieldii,yes,NA,NA,NA,2432388,"Myotis horsfieldii (Temminck, 1840)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis horsfieldii,2432388,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brunet_Medellin_2001,Myotis keaysi,yes,NA,NA,NA,2432420,"Myotis keaysi J.A.Allen, 1914",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis keaysi,2432420,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goehring_1954,Myotis keenii,yes,NA,NA,NA,2432435,"Myotis keenii (Merriam, 1895)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis keenii,2432435,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barbour_Davis_1969,Myotis keenii,yes,NA,NA,NA,2432435,"Myotis keenii (Merriam, 1895)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis keenii,2432435,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fitch_Shump_1979,Myotis keenii,yes,NA,NA,NA,2432435,"Myotis keenii (Merriam, 1895)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis keenii,2432435,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Folk_1940,Myotis keenii,yes,NA,NA,NA,2432435,"Myotis keenii (Merriam, 1895)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis keenii,2432435,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Griffin_1940,Myotis keenii,yes,NA,NA,NA,2432435,"Myotis keenii (Merriam, 1895)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis keenii,2432435,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Guthrie_1933,Myotis keenii,yes,NA,NA,NA,2432435,"Myotis keenii (Merriam, 1895)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis keenii,2432435,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Handley_1976,Myotis larensis,yes,NA,NA,NA,8731906,"Myotis larensis LaVal, 1973",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis larensis,8731906,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Best_Jennings_1997,Myotis leibii,yes,NA,NA,NA,2432455,"Myotis leibii (Audubon & Bachman, 1842)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis leibii,2432455,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barbour_Davis_1969,Myotis leibii,yes,NA,NA,NA,2432455,"Myotis leibii (Audubon & Bachman, 1842)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis leibii,2432455,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Baker_1967,Myotis leibii,yes,NA,NA,NA,2432455,"Myotis leibii (Audubon & Bachman, 1842)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis leibii,2432455,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Myotis longipes,yes,NA,NA,NA,2432467,"Myotis longipes (Dobson, 1873)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis longipes,2432467,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Gaisler_1970,Myotis longipes,yes,NA,NA,NA,2432467,"Myotis longipes (Dobson, 1873)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis longipes,2432467,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barbour_Davis_1969,Myotis lucifugus,yes,NA,NA,yes,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barbour_Davis_1969,Myotis lucifugus,yes,NA,NA,yes,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_Barclay_1980,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_Barclay_1980,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fujita_Kunz_1984,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fujita_Kunz_1984,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Humphrey_1975,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Humphrey_1975,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barclay_etal_1980,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barclay_etal_1980,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Folk_1940,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Folk_1940,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Griffin_1940,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Griffin_1940,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Best_Jennings_1997,Myotis lucifugus,yes,NA,NA,yes,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Best_Jennings_1997,Myotis lucifugus,yes,NA,NA,yes,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Davis_1964,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Davis_1964,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Crampton_Barclay_1998,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Crampton_Barclay_1998,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barclay_Cash_1985,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Barclay_Cash_1985,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Davis_Hitchcock_1965,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Davis_Hitchcock_1965,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_1969,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_1969,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fitch_Shump_1979,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,94,FUZZY,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fitch_Shump_1979,Myotis lucifugus,yes,NA,NA,NA,2432406,"Myotis lucifugus (Le Conte, 1831)",SPECIES,ACCEPTED,98,EXACT,Animalia,Chordata,Chiroptera,Vespertilionidae,Myotis,1,44,359,734,9368,2432384,FALSE,Mammalia,Myotis lucifugus,2432406,NA,,,,,,,,,,,,,,,,,,,,,,,,,
